PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_TM,PMNTN_RISK,PMNTN_RECO
32958,478504004,송정자연휴양림,,,1.34,1,41,,
38450,416702701,오갑산,,,1.37,1,41,,
12373,415500701,덕성산,칠장리구간,,0.95,1,41,,
29393,431502401,삼봉산,화당리구간,,1.36,1,41,,
29381,431502401,삼봉산,화당리구간,,1.34,1,41,,
28240,431502301,비봉산,대류리구간,,1.37,1,41,,
6272,431500601,구학산,구학리구간,,1.38,1,41,,
2595,431300101,계명산,마즈막재구간,,1.34,1,41,,
2596,431300101,계명산,종민동구간,,1.35,1,41,,
45867,471903101,접성산,원호리구간,,1.30,1,41,,
45900,471903101,접성산,대망리구간,,1.37,1,41,,
21768,471905301,백운봉,남통동매표소입구-금오산정상현월봉,,1.34,1,41,급경사 1개소(할딱고개) 있으니 주의 필요함,
53912,272300901,함지산,대각사구간,,1.11,1,41,,
51911,271401201,팔공산_비로봉,,,1.36,1,41,,
43692,271401001,응해산,신용동구간,,1.34,1,41,급경사로 미끄러지기 쉬움,
50479,477302701,청화산,,,1.38,1,41,,
28547,471102001,비학산,,,1.35,1,41,,
44915,472901301,장군산,,,1.36,1,41,,
37282,471304001,어림산,래태리구간,,0.79,2,41,,
28345,471901701,비봉산,주아리구간,,1.37,1,41,,
24193,477501701,보현산,,,1.38,1,41,,
9109,472500601,나각산,낙동리구간,,1.29,1,41,,
55236,271401401,환성산,사기리구간,,0.81,2,41,,
52108,271401201,팔공산_비로봉,,,1.36,1,41,,
52108,271401201,팔공산_비로봉,,,1.36,1,41,,
51554,477502601,태행산,괴정리구간,,1.35,1,41,,
44325,477601301,일월산,,,1.37,1,41,,
40163,471703701,용두산,,,1.37,1,41,,
34933,471702401,아기산,고천리구간,,1.26,1,41,,
31867,471705801,성곡산,,,1.35,1,41,,
19710,477701901,바데산,흥기리구간,,1.10,1,41,,
19742,477701901,바데산,상직리구간,,1.12,1,41,,
18120,479201201,문명산,북곡리구간,,1.37,1,41,,
10017,471100801,내연산,,,1.35,1,41,,
9893,477602104,남이장군로,연당리구간,,1.38,1,41,,
2628,471700401,계명산,,,1.34,1,41,,
50456,479203501,청옥산,,,1.26,1,41,,
40016,479202701,왕두산,석현리구간,,1.38,1,41,,
802,479200101,각화산,각화사구간,각화사,1.38,1,41,,
53644,421904104,함백산오투리조트,태백시황지동구간,,1.36,1,41,,
20162,427701201,배래치골산,직전리구간,,1.34,1,41,,
19964,427502001,발산,,,1.35,1,41,,
10220,427701901,노목산,,,1.35,1,41,,
40140,431503401,용두산,,,1.37,1,41,,
32980,431502701,송학산,,,1.38,1,41,,
43605,422306501,응봉산,마교리구간,,1.34,1,41,,
9152,287101601,낙가산,매음리구간,,1.34,1,41,,
9159,287101601,낙가산,매음리구간,,1.35,1,41,,
33411,411700301,수리산,수암동구간,,1.38,1,41,,
33450,411700301,수리산,안양동구간,,1.26,1,41,,
27069,113050202,북한산_백운대,구기동구간,,1.37,1,41,,
40800,116500401,우면산,,,1.34,1,41,,
40800,116500401,우면산,,,1.34,1,41,,
4282,116200201,관악산,,,1.38,1,41,,
4312,116200201,관악산,갈현동구간,,1.38,1,41,,
49721,412900401,청계산,,,1.37,1,41,,
45998,416102101,정광산,,,1.36,1,41,,
27101,113050202,북한산_백운대,,,1.34,1,41,,
27114,113050202,북한산_백운대,,,1.38,1,41,,
27144,113050202,북한산_백운대,우이동구간,,1.37,1,41,,
27150,113050202,북한산_백운대,,,1.35,1,41,,
13283,113200102,도봉산_자운봉,,,1.34,1,41,,
13283,113200102,도봉산_자운봉,,,1.34,1,41,,
38431,413601201,예봉산,,,1.36,1,41,,
13233,113200102,도봉산_자운봉,,,1.37,1,41,,
40574,413601401,용암산,,,1.35,1,41,,
50465,418203801,청우산,덕현리구간,,1.38,1,41,,
47071,418303701,중원산,,,1.36,1,41,,
41183,416502601,운악산,화현리구간,,0.81,2,41,,
40748,418303201,우두산,상구리구간,,1.37,1,41,,
32690,412500201,소요산,,,1.37,1,41,,
32692,412500201,소요산,,,1.36,1,41,,
25049,418302101,봉미산,,,1.34,1,41,,
21725,418304701,백운봉,연수리구간,,1.35,1,41,,
10974,418201101,대금산,,,1.35,1,41,,
45428,427207104,장전평,,,1.37,1,41,,
32769,421105601,소주봉,발산리구간,,0.96,1,41,,
33044,418202601,수덕산,,,1.34,1,41,,
30046,421102801,삿갓봉,,,1.10,1,41,,
6714,421100701,굴봉산,백양리구간,,1.36,1,41,,
2310,421100201,검봉산,,,1.38,1,41,,
40677,427901901,용화산,고성리구간,정상 - 사북면 고성일 하얀집,1.34,1,41,,
33321,421103101,수리봉,신이리구간,,1.35,1,41,,
32677,428103101,소뿔산,,,1.37,1,41,,
28762,428000701,사명산,,,1.36,1,41,,
26572,428106404,북면사무소앞산,,,1.36,1,41,,
16456,427605801,매산,송정리구간,,1.34,1,41,,
9466,428105501,남산,신풍리구간,,1.12,1,41,,
8869,427701401,기우산,,,1.37,1,41,,
29942,428302001,삼형제봉,,,1.38,1,41,,
41157,428202101,운봉산,운봉리구간,,1.12,1,41,,
31776,428302602,설악산_대청봉,설악동구간,,1.37,1,41,,
31783,428302602,설악산_대청봉,,,1.37,1,41,,
31201,421503901,석병산,,,1.38,1,41,,
10329,421501001,노추산,고단리구간,,1.26,1,41,,
41431,479400103,울릉군숲길,사동리구간,,1.38,1,41,,
41454,479400103,울릉군숲길,나리구간,,1.37,1,41,,
41483,479400103,울릉군숲길,사동리구간,,1.37,1,41,,
41503,479400103,울릉군숲길,사동리구간,,1.37,1,41,,
34545,422309804,신선약수터,동막리구간,,1.36,1,41,,
52397,467702901,팔영산,,,1.40,1,42,,
47747,468001701,천관산,연지리구간,,1.41,1,42,,
47806,468001701,천관산,농안리구간,,1.41,1,42,,
32846,469103001,송공산,,,1.40,1,42,,
26526,468001101,부용산,운주리구간,,0.82,2,42,,
11266,467800401,대룡산,득량면삼정리(오도치재)-미력면초당려,,1.15,1,42,,
6996,468200501,금강산,,,1.40,1,42,,
27722,468600801,불갑산,,,1.40,1,42,,
15772,467901201,만연산,동구리구간,,1.40,1,42,,
37263,292000601,어등산,,,1.39,1,42,,
31747,467201101,설산,,,1.41,1,42,,
50676,467202101,최악산,,,1.39,1,42,,
31747,467201101,설산,,,1.41,1,42,,
18330,461501001,문유산,도정리구간,,1.39,1,42,,
14003,467200103,동악산둘레길,학정리구간,,1.39,1,42,,
7412,467100501,금산,동산리구간,,1.39,1,42,,
6210,462300301,구봉화산,,,1.40,1,42,,
30845,462301201,서산,구산리구간,,1.16,1,42,,
47257,488605302,지리산_천왕봉,,,1.41,1,42,,
43832,488500901,이명산,직전리구간,,1.41,1,42,,
33646,488603801,수양산,백운리구간,,1.41,1,42,,
27716,488500401,분지봉,,,1.39,1,42,,
39641,482401401,와룡산,,,1.40,1,42,,
9699,487204201,남산,공설운동장-산림욕장구간,,0.99,1,42,,
48845,481100901,천주산,,,1.40,1,42,,
22262,487300801,백이산,동촌리구간,,1.31,1,42,,
16843,451103301,모악산,안덕리구간,,1.15,1,42,,
50854,467101801,추월산,,,1.41,1,42,,
51860,457403001,팔공산,대성리구간,대성리-정상,1.40,1,42,,
38791,451103201,오봉산,계곡리구간,,1.39,1,42,,
12523,457200801,덕태산,백암리구간,백운동 → 덕태산 → 시루봉 → 백운동,1.40,1,42,,
2455,457100101,경각산,조월리구간,,1.40,1,42,,
30245,451902301,상산,,,1.41,1,42,,
25939,457404001,봉화산,지지리구간,,1.39,1,42,,
25899,457401201,봉화산,,,1.39,1,42,,
46083,488605101,정수산,내수리구간,,1.41,1,42,,
6259,488601001,구인산,,,1.39,1,42,,
25939,457404001,봉화산,지지리구간,,1.39,1,42,,
54199,488805301,현성산,현성산길구간,,1.41,1,42,,
15982,488805901,망설봉,초동리구간,,1.39,1,42,,
8769,488807501,기백산,상원리구간,,1.40,1,42,,
7942,488805801,금원산,현성산길 구간,,1.41,1,42,,
1237,488807204,감악산연수사,청수리구간,,1.41,1,42,,
39389,487203001,옥녀봉,판곡마을-정상구간,,1.39,1,42,,
18830,488807801,미녀봉,숙성-미녀봉길구간,,1.15,1,42,,
31512,483103501,선자산,서상리구간,,1.40,1,42,,
41566,481901001,웅산,소사동구간,,1.39,1,42,,
2563,482500201,경운산,,,1.39,1,42,,
34770,482502701,신어산,삼방동구간,,0.99,1,42,,
34586,482502701,신어산,수안리구간,,1.40,1,42,,
20524,482501701,백두산,,,1.40,1,42,,
7996,264100101,금정산,덕천동구간,,1.39,1,42,,
46503,482704301,종남산,마산리구간,,1.41,1,42,,
46515,482704301,종남산,,,1.40,1,42,,
46522,482704301,종남산,마흘리구간,,1.41,1,42,,
35386,267101101,아홉산,,,1.41,1,42,,
39026,483301501,오봉산,둘레길구간,,1.41,1,42,,
38296,483301301,영축산,,,1.40,1,42,,
38312,483301301,영축산,,,1.40,1,42,,
8294,264100101,금정산,석산리구간,,1.40,1,42,,
49214,267101601,철마산,용수리구간,,1.41,1,42,,
10657,267100401,달음산,달산리구간,,1.40,1,42,정상 부근이 암봉으로 이루어져 있어 눈.비 올때 낙상 주의,
45552,482704101,재약산,,,1.39,1,42,,
46173,317103701,정족산,,,1.39,1,42,,
10661,267100401,달음산,좌천리구간,,1.41,1,42,정상 부근이 암봉으로 이루어져 있어 눈.비 올때 낙상 주의,
11934,483300501,대운산,,,1.39,1,42,,
30472,312000501,새바지산,양정동구간,,1.41,1,42,,
10967,311400804,대공원숲길,옥동구간,,1.41,1,42,,
36122,272600601,안산,노변동구간,,1.41,1,42,,
50730,277103301,최정산,,,1.40,1,42,,
30448,312000501,새바지산,동부동구간,,1.39,1,42,,
40461,482703501,용암봉,,,1.39,1,42,,
40461,482703501,용암봉,,,1.39,1,42,,
1107,471305904,감산리,감산리구간,,1.39,1,42,,
13702,312000101,동대산,대안동구간,,1.39,1,42,,
53587,451400203,함라산둘레길,송천리황토찜질방-입점리구간,,1.40,1,42,,
53590,451400203,함라산둘레길,웅포면입점리-웅포면웅포리구간,,1.40,1,42,,
40611,451303001,용천산,읍내리구간,,1.41,1,42,,
39201,451302701,오성산,여방리구간,,1.31,1,42,,
16185,451302101,망해산,옥곤리구간,,1.39,1,42,,
42238,447701701,월명산,성내리구간,,1.16,1,42,,
35045,441801301,아미산,용수리구간,,1.39,1,42,,
42372,447701801,월성산,축동리구간,,1.40,1,42,,
32484,447602401,성흥산,덕고개등경수구간,,1.41,1,42,,
16480,441501101,명덕산,입동리구간,,1.40,1,42,,
14195,441505701,두리봉,웅진동구간,,0.98,1,42,,
56754,447302101,황우산,합강1리능선내갈림길-명학리1리내도청→,,1.39,1,42,,
38729,447301401,오봉산,오봉산입구구간,사찰,1.32,1,42,,
25418,448101101,봉수산,,,1.40,1,42,,
28517,287200601,비조봉,진리구간,,1.41,1,42,,
28532,287200601,비조봉,,,1.39,1,42,,
3864,415503101,고성산,방신리구간,,1.39,1,42,,
42848,441302501,위례산,,,1.40,1,42,,
53250,414600103,한남정맥,보정동구간,,1.39,1,42,,
34921,414602701,쓰레산,박곡리구간,,1.41,1,42,,
51400,414603301,태봉산,,,1.40,1,42,,
22680,414601801,법화산,마북동구간,,1.33,1,42,,
14900,416103001,마락산,,,1.41,1,42,,
15805,447101101,만인산,,,1.41,1,42,,
42503,437301701,월이산,,,1.40,1,42,,
11626,437300401,대성산,강청리구간,,1.41,1,42,,
14986,437300801,마성산,수북리구간,,0.83,2,42,,
30616,447101401,서대산,,,1.39,1,42,,
52591,472504601,포성봉,,,1.40,1,42,,
8849,472500501,기양산,,,1.40,1,42,,
9028,471500701,까치산,금송리구간,,1.39,1,42,,
260,437400101,가성산,공수리구간,,1.40,1,42,,
1433,301100201,개머리산,효평동구간,,1.39,1,42,,
260,437400101,가성산,공수리구간,,1.40,1,42,,
44524,472803401,작약산,이안면 안룡리 안룡약수터구간,,1.15,1,42,,
55139,437600103,화양골둘레길,삼송리구간,,0.98,1,42,,
55139,437600103,화양골둘레길,삼송리구간,,0.98,1,42,,
46585,431104701,좌구산,문방리구간,,0.99,1,42,,
46589,431104701,좌구산,화원리구간,,1.39,1,42,,
7776,471900101,금오산,,,1.39,1,42,,
31735,415001701,설봉산,,,1.41,1,42,,
42178,431305101,원통산,사곡리구간,,1.41,1,42,,
28241,431502301,비봉산,계산리구간,,1.41,1,42,,
26521,431305001,부용산,광월리구간,,1.41,1,42,,
26524,431305001,부용산,용산리구간,,1.40,1,42,,
18117,431301001,문래산,문강리구간,,1.40,1,42,,
10464,271400201,능천산,,,1.39,1,42,,
43828,471104501,이동산,,,1.40,1,42,,
20053,472301001,방가산,,,1.41,1,42,,
17201,471105201,묘봉산,남기면괴정리(부분순환)구간,,1.39,1,42,,
51888,271401201,팔공산_비로봉,,,1.39,1,42,,
51795,479203701,파리봉,매정리구간,,1.39,1,42,,
31870,471705801,성곡산,,,1.41,1,42,,
13812,477701201,동대산,쟁암리구간,,0.83,2,42,,
7708,477300601,금성산,수정리구간,,1.31,1,42,,
8436,471700701,금학산,금곡리구간,,1.41,1,42,,
961,471705701,갈미봉,월전리구간,,1.41,1,42,,
47389,427707201,지억산,,,1.39,1,42,,
45861,427504601,접산,,,1.39,1,42,,
43598,422305301,응봉산,풍곡리구간,,1.39,1,42,,
22444,427701501,버무덕골산,사북리구간,,1.41,1,42,,
11072,421900501,대덕산,,,1.41,1,42,,
11085,421900501,대덕산,고한리구간,,1.16,1,42,,
11120,431505204,대도사뒷산,고암동구간,,1.40,1,42,,
10431,438002704,느림보강물길,덕천리구간,,1.39,1,42,,
9151,287101601,낙가산,매음리구간,,1.41,1,42,,
52728,413900601,학미산,방산동구간,,1.39,1,42,,
18781,416101401,문형산,문형리구간,,1.40,1,42,,
17216,416101301,무갑산,무갑리구간,,1.41,1,42,,
13032,113200102,도봉산_자운봉,,,1.39,1,42,,
27330,113050202,북한산_백운대,효자동구간,,1.41,1,42,,
28098,113500101,불암산,별내동구간,,1.41,1,42,,
12902,416300501,도락산,,,1.39,1,42,,
51761,413602401,퇴뫼산,내곡리구간,,1.41,1,42,,
51764,413602401,퇴뫼산,내곡리구간,,1.39,1,42,,
48020,413602201,천마산,,,1.40,1,42,,
48030,413602201,천마산,묵현리구간,,1.15,1,42,,
41200,418203101,운악산,,,1.41,1,42,,
53951,412500501,해룡산,,,1.41,1,42,,
50466,418203801,청우산,,,1.41,1,42,,
40753,418303201,우두산,,,1.41,1,42,,
32705,412500201,소요산,동두천동구간,,1.40,1,42,,
30790,418202301,서리산,,,1.41,1,42,,
16574,427800701,명성산,신철원리구간,,1.41,1,42,,
5345,418200801,구나무산,승안리구간,,1.41,1,42,,
49741,418203701,청계산,기산리구간,,1.15,1,42,위험하지않으나 주의가필요함,
4953,416500801,광덕산,,,1.41,1,42,,
26595,418202101,북배산,,,1.39,1,42,,
25807,427203201,봉화산,,,1.41,1,42,,
11225,421101101,대룡산,신촌리구간,,1.39,1,42,,
45047,427604101,장미산,,,1.39,1,42,,
41086,427302401,운무산,,,1.40,1,42,,
30436,427207401,새득이봉,휴양림 주차장-휴양림 사무소구간,,1.41,1,42,,
8868,427701401,기우산,,,0.99,1,42,,
975,428105101,갈전곡봉,,,1.40,1,42,,
30536,421503701,새봉,,,1.32,1,42,,
50529,421701601,초록봉,,,1.39,1,42,,
50537,421701601,초록봉,동회동구간,,1.40,1,42,,
49749,422101501,청대산,조양동구간,,1.40,1,42,,
14459,422301901,두타산,번천리구간,,1.41,1,42,,
41471,479400103,울릉군숲길,나리구간,,1.41,1,42,,
41490,479400103,울릉군숲길,천부리구간,,1.39,1,42,,
41494,479400103,울릉군숲길,나리구간,,1.39,1,42,,
34876,421702101,심재산,지가동구간,,1.33,1,42,,
5191,421500401,괘장산,,,1.41,1,42,,
16314,468203501,매봉산,매월리구간,,1.42,1,43,,
45808,491108704,절물오름,봉개동구간,,1.18,1,43,,
28628,491101204,사려니숲길,수망리구간,,1.43,1,43,,
47787,468001701,천관산,연지리구간,,1.42,1,43,,
44251,467801201,일림산,,,1.42,1,43,,
33883,468402101,승달산,도림리구간,,1.43,1,43,,
33674,468101701,수인산,지로리구간,,1.43,1,43,,
8856,468000601,기역산,지천리구간,,1.43,1,43,,
4577,467800201,관주산,주봉리구간,,1.43,1,43,,
3876,468800401,고성산,부성리구간,,1.00,1,43,,
3850,468600101,고산봉,강운리구간,,1.43,1,43,,
1530,467900101,개천산,개천사주차장구간,개천사(주차장) - 홍굴재 - 정상 - 헬기장 - 천태산 - 개천사(주차장),1.42,1,43,,
47039,291400604,중앙공원,월트컵1길-풍암망월길구간,풍암아치교,1.42,1,43,,
37271,292000601,어등산,,,1.43,1,43,,
3652,451900401,고리봉,,,1.44,1,43,,
39407,461502101,옥녀산,도월리구간,,1.34,1,43,,
19820,461504901,박난봉,금곡동구간,,1.43,1,43,,
779,482400101,각산,,,1.42,1,43,,
54298,488403901,호구산,임도,,1.43,1,43,,
47244,488605302,지리산_천왕봉,서리구간,,1.17,1,43,,
47274,488605302,지리산_천왕봉,묵계리구간,,1.43,1,43,,
22165,488602701,백운산,백운리구간,,1.43,1,43,,
1607,488200301,거류산,감서리구간,엄홍길 전시관-434.7봉-문암산- 429봉-산성-정상-거북바위-→ 거류산성 → 정상 → 감동쪽으로 하산,1.42,1,43,,
22267,487300801,백이산,명관리구간,,1.43,1,43,,
22271,487300801,백이산,백이산둘레길,,1.42,1,43,,
20111,481701101,방어산,청원리구간,,1.44,1,43,,
10881,481500601,대곡산,,,1.44,1,43,,
10907,481500601,대곡산,감천리구간,,1.42,1,43,,
30550,488702301,새암산,내백리구간,,1.44,1,43,,
11522,488703901,대봉산,광평리구간,,1.42,1,43,,
40782,488702701,우락산,도천리구간,,1.44,1,43,,
35439,488803101,아홉산,건흥산-취우령구간,,1.42,1,43,,
15990,488805901,망설봉,장팔길구간,,1.34,1,43,,
8795,488807501,기백산,상천리구간,,1.44,1,43,,
7921,488805801,금원산,상천리구간,,1.44,1,43,,
56984,488808201,흰대미,심방길구간,,1.42,1,43,,
55174,487403301,화왕산,,,1.43,1,43,,
36851,488803201,양각산,심방길구간,,1.42,1,43,,
7066,488804401,금귀봉,금귀봉-보해산구간,,1.42,1,43,,
28467,272900804,비슬산권역,달성군화원읍구간,,1.42,1,43,산사태 구역과 암반주위의 추락위험,
28434,277101501,비슬산,,,1.42,1,43,,
45059,481901201,장복산,,,1.42,1,43,,
36722,483104201,앵산,유계리구간,,1.44,1,43,,
142,483100101,가라산,학동리구간,,1.43,1,43,,
6730,482500401,굴암산,관동동구간,,1.44,1,43,,
43654,482503301,응봉산,청천리구간,,1.34,1,43,,
41564,481901001,웅산,,,1.42,1,43,,
43658,482503301,응봉산,하계리구간,,1.18,1,43,,
27677,482501901,분성산,나전리구간,,1.43,1,43,,
8217,264100101,금정산,,,1.44,1,43,,
8241,264100101,금정산,,,1.44,1,43,,
55062,482705801,화악산,위양리구간,,1.42,1,43,,
44536,482503501,작약산,,,1.44,1,43,,
7224,482500501,금동산,,,1.44,1,43,,
51689,483302301,토곡산,,,1.44,1,43,,
38290,483301301,영축산,,,1.43,1,43,,
49229,267101601,철마산,임기리구간,,1.42,1,43,,
10675,267100401,달음산,달산리구간,청소년수련원,1.42,1,43,정상 부근이 암봉으로 이루어져 있어 눈.비 올때 낙상 주의,
